Dchg/Chg Cycle,BC,Vact,Discharge Current,Charge Current,Chg/Dchg Cycle,Ah,Tavg
1,35,3.12,20.046,0.01,10,10.75760667,34.52557144
1,35,3.12,20.089,0.02,10,10.7743475,34.52392387
1,35,3.12,19.998,0.01,10,10.7854575,34.5270275
1,35,3.12,20.055,0.02,10,10.79659917,34.52167434
1,35,3.12,20.032,0.01,10,10.80772806,34.52265662
1,35,3.12,20.048,0.01,10,10.81886583,34.52100831
1,35,3.12,19.981,0.02,10,10.82996639,34.52258262
1,35,3.12,20.103,0.02,10,10.84113472,34.53210831
1,35,3.12,19.977,0.01,10,10.85223306,34.52284583
1,35,3.12,20.039,0.01,10,10.86336583,34.52832832
1,35,3.12,20.05,0.02,10,10.87450472,34.52331812
1,35,3.12,20.062,0.02,10,10.88565028,34.52601395
1,35,3.12,20.055,0.01,10,10.90236278,34.52286528
1,35,3.12,19.936,0.02,10,10.91343833,34.52425576
1,35,3.12,20.085,0.01,10,10.92459667,34.52860296
1,35,3.12,19.991,0.01,10,10.93570278,34.52696878
1,35,3.12,20.036,0.02,10,10.94683389,34.52760161
1,35,3.12,20.078,0.02,10,10.95798833,34.5260414
1,35,3.12,20.032,0.01,10,10.96911722,34.53798676
1,35,3.12,20.027,0.02,10,10.98024333,34.5274971
1,35,3.12,20.08,0.02,10,10.99139889,34.52765808
1,35,3.12,19.993,0.01,10,11.00250611,34.53345489
1,35,3.12,20.075,0.01,10,11.01365889,34.52722092
1,35,3.12,20.046,0.02,10,11.03036389,34.53305245
1,35,3.12,20.011,0.02,10,11.04148111,34.52900658
1,35,3.12,20.043,0.01,10,11.05261611,34.53168832
1,35,3.12,20.016,0.02,10,11.06373611,34.52824783
1,35,3.12,20.094,0.02,10,11.07489944,34.53252182
1,35,3.12,20.039,0.01,10,11.08603222,34.52834778
1,35,3.12,20,0.02,10,11.09714333,34.53626594
1,35,3.12,19.984,0.02,10,11.10824556,34.54083137
1,35,3.12,20.066,0.02,10,11.11939333,34.53321647
1,35,3.12,20.002,0.01,10,11.13050556,34.53165818
1,35,3.11,19.977,0.01,10,11.14715306,34.53572084
1,35,3.12,20.08,0.02,10,11.15830861,34.53255425
1,35,3.12,20.007,0.01,10,11.16942361,34.53751299
1,35,3.12,20.053,0.01,10,11.18056417,34.53613051
1,35,3.12,20.009,0.01,10,11.19168028,34.52953759
1,35,3.12,20.027,0.01,10,11.20280639,34.53286665
1,35,3.12,20.002,0.01,10,11.21391861,34.53604394
1,35,3.12,20.027,0.02,10,11.22504472,34.52958259
1,35,3.12,20,0.01,10,11.23615583,34.53659973
1,35,3.11,19.993,0.02,10,11.24726306,34.53292391
1,35,3.12,20.039,0.02,10,11.25839583,34.53511276
1,35,3.11,20.027,0.02,10,11.275085,34.5408844
1,35,3.11,20.094,0.02,10,11.28624833,34.53385773
1,35,3.12,20.016,0.02,10,11.29736833,34.53689079
1,35,3.11,20.064,0.01,10,11.308515,34.53876802
1,35,3.11,19.995,0.02,10,11.31962333,34.54439622
1,35,3.11,20.064,0.01,10,11.33077,34.54481811
1,35,3.11,20.03,0.02,10,11.34189778,34.5402912
1,35,3.12,20.057,0.02,10,11.35304056,34.54305992
1,35,3.11,20.007,0.01,10,11.36415556,34.54421347
1,35,3.11,20.055,0.02,10,11.37529722,34.5482811
1,35,3.11,19.975,0.02,10,11.38639444,34.54421118
1,35,3.11,20.018,0.02,10,11.40307611,34.5431614
1,35,3.11,20.057,0.01,10,11.41421889,34.55069962
1,35,3.12,20.039,0.02,10,11.43091806,34.55085946
1,35,3.11,20.069,0.02,10,11.4420675,34.54795799
1,35,3.12,20.009,0.01,10,11.45318361,34.55070304
1,35,3.11,20.039,0.01,10,11.46431639,34.54859811
1,35,3.11,19.995,0.02,10,11.47542472,34.55191229
1,35,3.11,20.039,0.02,10,11.4865575,34.55012894
1,35,3.11,20.004,0.01,10,11.49767083,34.55004198
1,35,3.11,20.069,0.02,10,11.50882028,34.55455895
1,35,3.12,20.062,0.01,10,11.52553861,34.55085791
1,35,3.11,20.039,0.01,10,11.53667139,34.54220618
1,35,3.11,20.075,0.01,10,11.54782417,34.5468464
1,35,3.11,19.961,0.01,10,11.55891361,34.54749375
1,35,3.11,20.085,0.02,10,11.57007194,34.54678077
1,35,3.11,19.993,0.02,10,11.58117917,34.54972916
1,35,3.11,20.016,0.01,10,11.59229917,34.55279047
1,35,3.11,19.979,0.02,10,11.60339861,34.5519146
1,35,3.11,20.071,0.02,10,11.61454917,34.55273284
1,35,3.11,20.034,0.01,10,11.62567917,34.54423333
1,35,3.11,20.046,0.02,10,11.63681583,34.55317117
1,35,3.11,19.954,0.01,10,11.64790139,34.54762383
1,35,3.11,20.055,0.01,10,11.66461389,34.54972535
1,35,3.11,20.069,0.01,10,11.67576333,34.5530796
1,35,3.11,19.991,0.01,10,11.68686944,34.55166474
1,35,3.11,20.085,0.01,10,11.69802778,34.55350112
1,35,3.11,20.007,0.02,10,11.70914278,34.55344428
1,35,3.11,20.094,0.02,10,11.72030611,34.54711417
1,35,3.11,20.03,0.02,10,11.73143389,34.55016289
1,35,3.11,20.041,0.01,10,11.74256778,34.55604096
1,35,3.11,20.016,0.01,10,11.75368778,34.55534478
1,35,3.11,20.05,0.01,10,11.76482667,34.55903358
1,35,3.11,20.041,0.01,10,11.77596056,34.55283508
1,35,3.11,20.02,0.01,10,11.79264389,34.55416373
1,35,3.11,20.05,0.01,10,11.80378278,34.56481171
1,35,3.11,20.046,0.01,10,11.81491944,34.56192322
1,35,3.11,20.018,0.02,10,11.82604056,34.57096291
1,35,3.11,20.023,0.01,10,11.83716444,34.56728667
1,35,3.11,20.046,0.01,10,11.84830111,34.56610528
1,35,3.11,20.034,0.01,10,11.85943111,34.5681202
1,35,3.11,20.094,0.01,10,11.87059444,34.56288451
1,35,3.11,20.027,0.02,10,11.88172056,34.5655651
1,35,3.11,20.009,0.02,10,11.89283667,34.56676522
1,35,3.11,19.959,0.01,10,11.903925,34.56798897
1,35,3.11,20.036,0.01,10,11.91505611,34.56484032
1,35,3.11,20.087,0.01,10,11.93179528,34.57217826
1,35,3.11,20.02,0.02,10,11.9429175,34.57122992
1,35,3.11,20.062,0.01,10,11.95406306,34.571949
1,35,3.11,19.988,0.02,10,11.9651675,34.57450295
1,35,3.11,20.098,0.01,10,11.97633306,34.56540338
1,35,3.11,20.032,0.02,10,11.98746194,34.57264099
1,35,3.11,20.048,0.02,10,11.99859972,34.57862207
1,35,3.11,20.034,0.01,10,12.00972972,34.56912689
1,35,3.11,20.03,0.02,10,12.0208575,34.57215387
1,35,3.11,20.034,0.02,10,12.0319875,34.56980477
1,35,3.11,20.023,0.02,10,12.04311139,34.56794968
1,35,3.11,20.117,0.01,10,12.05987556,34.56962203
1,35,3.11,20.053,0.01,10,12.07101611,34.56873283
1,35,3.11,20.059,0.01,10,12.08216,34.56791497
1,35,3.11,19.991,0.01,10,12.09326611,34.56046295
1,35,3.11,20.059,0.01,10,12.10441,34.55920982
1,35,3.11,20.062,0.02,10,12.11555556,34.57058449
1,35,3.11,20.075,0.01,10,12.12670833,34.57148629
1,35,3.11,20.059,0.01,10,12.13785222,34.5747364
1,35,3.11,20.062,0.02,10,12.14899778,34.57370644
1,35,3.11,19.991,0.01,10,12.16010389,34.57443733
1,35,3.11,20.089,0.02,10,12.17126444,34.5687477
1,35,3.11,20.064,0.02,10,12.18798444,34.57494812
1,35,3.11,20.011,0.01,10,12.19910167,34.57257806
1,35,3.11,20.094,0.01,10,12.210265,34.58081665
1,35,3.11,20.043,0,10,12.2214,34.58050345
1,35,3.11,20,0.01,10,12.23251111,34.57858124
1,35,3.11,20.009,0.01,10,12.24362722,34.58227195
1,35,3.1,20.094,0.02,10,12.25479056,34.57628136
1,35,3.11,19.995,0.02,10,12.26589889,34.58366051
1,35,3.11,20.032,0.01,10,12.27702778,34.58132936
1,35,3.1,19.977,0.02,10,12.28812611,34.57843514
1,35,3.1,20.075,0.02,10,12.29927889,34.58839874
1,35,3.11,19.986,0.01,10,12.31038222,34.58577347
1,35,3.1,20.053,0.01,10,12.32709306,34.58367346
1,35,3.11,20.08,0,10,12.33824861,34.58952447
1,35,3.11,20.014,0.02,10,12.3493675,34.58507155
1,35,3.1,20.059,0.02,10,12.36051139,34.58768846
1,35,3.1,20.014,0.01,10,12.37163028,34.57876397
1,35,3.1,20.02,0.02,10,12.3827525,34.58572007
1,35,3.11,20.071,0.02,10,12.39390306,34.58507919
1,35,3.11,20.082,0.01,10,12.40505972,34.58973276
1,35,3.1,19.995,0.02,10,12.41616806,34.59412308
1,35,3.11,20.078,0.01,10,12.4273225,34.58911667
1,35,3.1,20.009,0.01,10,12.43843861,34.59203796
1,35,3.1,20.032,0.01,10,12.45513194,34.59574584
1,35,3.11,20.105,0.02,10,12.46630139,34.59274216
1,35,3.1,20.023,0.02,10,12.47742528,34.59147034
1,35,3.1,20.009,0.01,10,12.48854139,34.59470138
1,35,3.1,20.02,0.01,10,12.49966361,34.5949215
1,35,3.1,20.066,0.01,10,12.51081139,34.60370141
1,35,3.1,20.014,0.02,10,12.52193028,34.60322724
1,35,3.1,20.043,0.02,10,12.53306528,34.59530602
1,35,3.1,19.993,0.02,10,12.5441725,34.6028
1,35,3.1,20.053,0.02,10,12.55531306,34.6053627
1,35,3.1,20.023,0.02,10,12.56643694,34.60430031
1,35,3.1,20.098,0,10,12.5776025,34.60559539
1,35,3.1,20.066,0.01,10,12.59432417,34.60482749
1,35,3.1,20.032,0.01,10,12.60545306,34.61578255
1,35,3.1,20.027,0.01,10,12.61657917,34.6131546
1,35,3.1,19.998,0.01,10,12.62768917,34.61326141
1,35,3.1,20.043,0.02,10,12.63882417,34.61639937
1,35,3.1,19.975,0.01,10,12.65547,34.61576882
1,35,3.1,20.043,0.01,10,12.666605,34.61723556
1,35,3.1,20.036,0.01,10,12.67773611,34.61598358
1,35,3.1,20.034,0.01,10,12.68886611,34.61629371
1,35,3.1,19.993,0.01,10,12.69997333,34.61807786
1,35,3.1,20.018,0.01,10,12.716655,34.61991653
1,35,3.1,20.043,0.01,10,12.72779,34.61954347
1,35,3.1,20.023,0.02,10,12.73891389,34.63039474
1,35,3.1,20.027,0.02,10,12.75004,34.61913835
1,35,3.1,20.007,0.01,10,12.761155,34.61796417
1,35,3.1,20.089,0.02,10,12.77231556,34.62785415
1,35,3.1,20,0.01,10,12.78342667,34.62194518
1,35,3.1,20.085,0.02,10,12.794585,34.62422027
1,35,3.1,19.991,0.01,10,12.80569111,34.62575112
1,35,3.1,20.091,0.01,10,12.81685278,34.62866669
1,35,3.1,20.094,0.02,10,12.83359778,34.63302841
1,35,3.1,19.991,0.01,10,12.84470389,34.6343258
1,35,3.1,20.073,0.01,10,12.85585556,34.63264732
1,35,3.1,20,0.01,10,12.86696667,34.62839736
1,35,3.1,20.05,0.02,10,12.883675,34.63184205
1,35,3.1,20.062,0.01,10,12.89482056,34.63669434
1,35,3.1,20.059,0.02,10,12.90596444,34.6345848
1,35,3.1,20.108,0.01,10,12.91713556,34.6370369
1,35,3.1,20.053,0.01,10,12.92827611,34.64311789
1,35,3.1,20.094,0.01,10,12.93943944,34.63267441
1,35,3.1,20.041,0.02,10,12.95057333,34.64495353
1,35,3.1,20.055,0.02,10,12.961715,34.65205613
1,35,3.1,20.039,0.02,10,12.97284778,34.64515914
1,35,3.1,20.032,0.02,10,12.98397667,34.64880486
1,35,3.1,20.048,0.02,10,13.00068333,34.64674034
1,35,3.1,20.02,0.01,10,13.01180556,34.64626466
1,35,3.1,19.984,0.02,10,13.02290778,34.65225869
1,35,3.1,20.057,0.02,10,13.03405056,34.64966775
1,35,3.1,20.004,0.02,10,13.04516389,34.65067253
1,35,3.1,20.039,0.02,10,13.05629667,34.64758186
1,35,3.1,20.03,0.02,10,13.06742444,34.65491332
1,35,3.1,20.041,0.01,10,13.07855833,34.65782662
1,35,3.1,20.098,0.01,10,13.08972389,34.65914079
1,35,3.1,20.023,0.01,10,13.10084778,34.65839348
1,35,3.1,20.014,0.02,10,13.11196667,34.65486718
1,35,3.1,20.032,0.01,10,13.12866,34.65631028
1,35,3.1,19.977,0.02,10,13.13975833,34.65294418
1,35,3.1,20.08,0.01,10,13.15091389,34.66436311
1,35,3.1,20.027,0.02,10,13.16204,34.65857048
1,35,3.09,19.991,0.02,10,13.17314611,34.66199722
1,35,3.09,20.039,0.02,10,13.18427889,34.66351471
1,35,3.09,19.984,0.01,10,13.19538111,34.6641594
1,35,3.1,20.032,0.02,10,13.20651,34.66614761
1,35,3.1,20.071,0.02,10,13.21766056,34.67052155
1,35,3.09,19.998,0.01,10,13.22877056,34.67049179
1,35,3.09,20.053,0.02,10,13.23991111,34.67746238
1,35,3.09,20.032,0.02,10,13.25104,34.67473756
1,35,3.1,19.986,0.02,10,13.267695,34.6792759
1,35,3.09,19.981,0.01,10,13.27879556,34.67859154
1,35,3.09,20.048,0.01,10,13.28993333,34.67366256
1,35,3.1,20.119,0.01,10,13.30111056,34.67995225
1,35,3.09,20.032,0.02,10,13.31223944,34.67465325
1,35,3.09,20.069,0.01,10,13.32338889,34.68831368
1,35,3.09,20.018,0.01,10,13.33451,34.68662682
1,35,3.09,19.993,0.01,10,13.34561722,34.68947487
1,35,3.09,20.05,0.01,10,13.35675611,34.68738861
1,35,3.09,20.064,0.02,10,13.36790278,34.68200188
1,35,3.09,19.986,0.02,10,13.38455778,34.68602713
1,35,3.09,20.059,0.02,10,13.39570167,34.69072113
1,35,3.09,20.034,0.01,10,13.40683167,34.68458824
1,35,3.09,20.041,0.01,10,13.41796556,34.69659959
1,35,3.09,19.984,0.01,10,13.42906778,34.69386178
1,35,3.09,20.066,0.01,10,13.44021556,34.69477499
1,35,3.09,20.011,0.01,10,13.45133278,34.69929466
1,35,3.09,20.066,0.01,10,13.46248056,34.70384408
1,35,3.09,20.082,0.01,10,13.47363722,34.70315094
1,35,3.09,20.071,0.01,10,13.48478778,34.69915809
1,35,3.09,20.032,0.01,10,13.49591667,34.69134292
1,35,3.09,20.048,0,10,13.51262333,34.69784966
1,35,3.09,20.05,0.01,10,13.52376222,34.69210662
1,35,3.09,20.011,0.01,10,13.53487944,34.69939538
1,35,3.09,20.016,0.01,10,13.54599944,34.69961205
1,35,3.09,20.112,0.02,10,13.55717278,34.70400124
1,35,3.09,20.057,0.01,10,13.56831556,34.70639076
1,35,3.09,20,0.01,10,13.57942667,34.70207061
1,35,3.09,20.05,0.01,10,13.59056556,34.71120072
1,35,3.09,19.988,0.02,10,13.60167,34.7076317
1,35,3.09,19.991,0.01,10,13.61277611,34.71237756
1,35,3.09,20.046,0.01,10,13.62391278,34.70886192
1,35,3.09,19.991,0.02,10,13.64057194,34.70890198
1,35,3.09,20.062,0.02,10,13.6517175,34.71191823
1,35,3.09,20.011,0.02,10,13.66283472,34.71241416
1,35,3.09,20.078,0.02,10,13.67398917,34.71538237
1,35,3.09,20.02,0.02,10,13.68511139,34.71414376
1,35,3.09,20.069,0.02,10,13.69626083,34.72459984
1,35,3.09,20.073,0.01,10,13.7074125,34.72399025
1,35,3.09,20.071,0.02,10,13.71856306,34.72736893
1,35,3.09,20.094,0.02,10,13.72972639,34.72538948
1,35,3.09,20.02,0.02,10,13.74640972,34.72844543
1,35,3.09,19.981,0.01,10,13.75751028,34.7308838
1,35,3.09,20,0.02,10,13.77417694,34.73349305
1,35,3.09,20.059,0.02,10,13.78532083,34.72747801
1,35,3.09,19.972,0.01,10,13.79641639,34.73418846
1,35,3.09,20.041,0.02,10,13.80755028,34.73726463
1,35,3.09,20.025,0.02,10,13.81867528,34.74041672
1,35,3.09,20.03,0.01,10,13.82980306,34.74135896
1,35,3.09,19.961,0.02,10,13.8408925,34.7452446
1,35,3.09,20.041,0.02,10,13.85202639,34.73629874
1,35,3.09,19.961,0.02,10,13.86311583,34.74531173
1,35,3.09,19.981,0.01,10,13.87421639,34.74409334
1,35,3.08,20.078,0.01,10,13.88537083,34.73740424
1,35,3.09,20.025,0.02,10,13.90205833,34.74350015
1,35,3.09,20.069,0.02,10,13.91320778,34.74733925
1,35,3.08,20.036,0.02,10,13.92433889,34.75242576
1,35,3.09,20.032,0.02,10,13.93546778,34.74001921
1,35,3.08,20.007,0.02,10,13.94658278,34.7533558
1,35,3.08,20.096,0.01,10,13.95774722,34.75994643
1,35,3.09,20.004,0.01,10,13.96886056,34.75401079
1,35,3.08,20.032,0.01,10,13.97998944,34.75160674
1,35,3.08,20.032,0.02,10,13.99111833,34.75310555
1,35,3.08,19.986,0.01,10,14.00222167,34.76217612
1,35,3.08,20.075,0.01,10,14.01337444,34.7589508
1,35,3.08,20.034,0.02,10,14.03006944,34.76119576
1,35,3.08,20.071,0.01,10,14.04122,34.75927201
1,35,3.08,20.011,0.01,10,14.05233722,34.76486853
1,35,3.08,20.02,0.02,10,14.06345944,34.76295738
1,35,3.09,20.048,0.01,10,14.07459722,34.76937637
1,35,3.08,20.05,0.02,10,14.08573611,34.76787988
1,35,3.09,20.025,0.01,10,14.09686111,34.7682869
1,35,3.08,20.025,0.02,10,14.10798611,34.76797488
1,35,3.08,20.075,0.01,10,14.11913889,34.76882628
1,35,3.08,20.03,0.01,10,14.13026667,34.77393152
1,35,3.08,20.041,0.01,10,14.14140056,34.77578811
1,35,3.08,19.961,0.02,10,14.15803472,34.77382546
1,35,3.08,20.05,0.02,10,14.16917361,34.77032584
1,35,3.08,19.931,0.01,10,14.18024639,34.78293723
1,35,3.08,19.979,0.02,10,14.19134583,34.77958107
1,35,3.08,19.991,0.01,10,14.20245194,34.78132057
1,35,3.08,20.023,0.01,10,14.21357583,34.78346329
1,35,3.08,19.981,0.01,10,14.22467639,34.78690453
1,35,3.08,20.069,0.01,10,14.23582583,34.78779335
1,35,3.08,19.995,0.02,10,14.24693417,34.78387375
1,35,3.08,20.069,0.01,10,14.25808361,34.79108925
1,35,3.08,20.032,0.02,10,14.2692125,34.79244385
1,35,3.08,20.027,0.01,10,14.28033861,34.79462548
1,35,3.08,20.041,0.01,10,14.29703944,34.79952353
1,35,3.08,20.036,0.01,10,14.30817056,34.79837378
1,35,3.08,20.089,0.02,10,14.31933111,34.78772963
1,35,3.08,20.059,0.01,10,14.330475,34.80134392
1,35,3.08,20.009,0.01,10,14.34159111,34.79575995
1,35,3.08,20.089,0.01,10,14.35275167,34.80456581
1,35,3.08,20.023,0.01,10,14.36387556,34.80100898
1,35,3.08,20,0.02,10,14.37498667,34.80439911
1,35,3.08,20.018,0.01,10,14.38610778,34.80963555
1,35,3.08,19.981,0.02,10,14.39720833,34.80903625
1,35,3.08,20.048,0.02,10,14.40834611,34.81176835
1,35,3.08,20.078,0.01,10,14.42507778,34.80887832
1,35,3.08,20.004,0.02,10,14.43619111,34.81186637
1,35,3.08,20.036,0.01,10,14.44732222,34.81780511
1,35,3.08,20.018,0.02,10,14.45844333,34.81215132
1,35,3.08,20.071,0.02,10,14.46959389,34.81177445
1,35,3.08,20.046,0.01,10,14.48073056,34.81146393
1,35,3.08,20.02,0.01,10,14.49185278,34.81331484
1,35,3.08,20.043,0.01,10,14.50298778,34.81574631
1,35,3.08,20.066,0.02,10,14.51413556,34.81242752
1,35,3.08,20.082,0.01,10,14.52529222,34.81822663
1,35,3.08,19.993,0.01,10,14.53639944,34.82818221
1,35,3.08,20.036,0.01,10,14.55309611,34.81505164
1,35,3.08,19.991,0.01,10,14.56420222,34.82534066
1,35,3.08,20.075,0.02,10,14.575355,34.8242073
1,35,3.08,20.014,0.01,10,14.58647389,34.82520066
1,35,3.08,20.057,0.01,10,14.59761667,34.82373085
1,35,3.08,20.03,0.01,10,14.60874444,34.82273902
1,35,3.08,20.009,0.01,10,14.61986056,34.82480087
1,35,3.08,20.011,0.01,10,14.63097778,34.8333706
1,35,3.08,20.053,0.02,10,14.64211833,34.83033866
1,35,3.08,19.965,0.01,10,14.65321,34.82665558
1,35,3.08,20.048,0.01,10,14.66434778,34.83528862
1,35,3.08,20.023,0.01,10,14.68103361,34.83102189
1,35,3.08,20.009,0.02,10,14.69214972,34.84175796
1,35,3.08,20.053,0.02,10,14.70329028,34.83638993
1,35,3.08,20.046,0.01,10,14.71442694,34.84287186
1,35,3.08,20.062,0.02,10,14.7255725,34.83846054
1,35,3.08,20.053,0.01,10,14.73671306,34.84276162
1,35,3.08,20.059,0.01,10,14.74785694,34.84808541
1,35,3.08,19.979,0.01,10,14.75895639,34.83524474
1,35,3.08,20.055,0.01,10,14.77009806,34.84485093
1,35,3.08,20.046,0.02,10,14.78123472,34.84042968
1,35,3.08,20.002,0.02,10,14.79234694,34.84716072
1,35,3.08,20.085,0.02,10,14.80908444,34.84517706
1,35,3.08,19.995,0.01,10,14.82019278,34.8471447
1,35,3.07,20.046,0.02,10,14.83132944,34.85022392
1,35,3.08,20.048,0.01,10,14.84246722,34.8451042
1,35,3.08,20.055,0.01,10,14.85360889,34.84935875
1,35,3.08,20.032,0.01,10,14.86473778,34.85166244
1,35,3.07,20.098,0.01,10,14.87590333,34.85137215
1,35,3.07,20.002,0.02,10,14.88701556,34.84128379
1,35,3.08,20.018,0.02,10,14.89813667,34.84957695
1,35,3.08,20.108,0.02,10,14.90930778,34.84588622
1,35,3.07,20.039,0.02,10,14.92044056,34.84404907
1,35,3.08,20.103,0.01,10,14.93160889,34.85652962
1,35,3.08,20.009,0.01,10,14.94828306,34.85003777
1,35,3.07,20.078,0.02,10,14.9594375,34.84981422
1,35,3.07,20,0.01,10,14.97054861,34.85386391
1,35,3.07,20.041,0.01,10,14.9816825,34.85458261
1,35,3.07,20.041,0.01,10,14.99281639,34.85711708
1,35,3.07,20.055,0.01,10,15.00952889,34.86224709
1,35,3.07,20.007,0.01,10,15.02064389,34.85568847
1,35,3.07,20.046,0.01,10,15.03178056,34.86105041
1,35,3.07,20.016,0.02,10,15.04290056,34.86232375
1,35,3.07,20.043,0.02,10,15.05403556,34.85171547
1,35,3.07,20.053,0.01,10,15.06517611,34.85535736
1,35,3.07,19.986,0.02,10,15.08183111,34.85502547
1,35,3.07,20.046,0.02,10,15.09296778,34.8548336
1,35,3.07,20.018,0.02,10,15.10408889,34.85614587
1,35,3.07,20.034,0.01,10,15.11521889,34.86096879
1,35,3.07,20.023,0,10,15.12634278,34.85924798
1,35,3.07,20.055,0.01,10,15.13748444,34.86229134
1,35,3.07,20.055,0.01,10,15.14862611,34.85723762
1,35,3.07,20.043,0.01,10,15.15976111,34.86716424
1,35,3.07,20.08,0.01,10,15.17091667,34.86040114
1,35,3.07,20.071,0.01,10,15.18206722,34.86544418
1,35,3.07,20.087,0.01,10,15.19880639,34.86401596
1,35,3.07,19.984,0.01,10,15.20990861,34.86875
1,35,3.07,20.073,0.01,10,15.22106028,34.86957473
1,35,3.07,20.082,0.01,10,15.23221694,34.87380065
1,35,3.07,20.032,0.02,10,15.24334583,34.87145157
1,35,3.07,20.002,0.02,10,15.25445806,34.87389947
1,35,3.07,20.03,0.01,10,15.26558583,34.87531662
1,35,3.07,19.975,0.02,10,15.27668306,34.88054505
1,35,3.07,20.053,0.01,10,15.28782361,34.87954559
1,35,3.07,20.091,0.01,10,15.29898528,34.87447243
1,35,3.07,20,0.01,10,15.31009639,34.88091545
1,35,3.07,20.078,0.02,10,15.32125083,34.88221093
1,35,3.07,20.032,0.01,10,15.33794417,34.88449363
1,35,3.07,20.064,0.01,10,15.34909083,34.88799286
1,35,3.07,20.011,0.02,10,15.36020806,34.88274805
1,35,3.07,20.059,0.01,10,15.37135194,34.8879364
1,35,3.06,20.053,0.02,10,15.3824925,34.88553122
1,35,3.07,20.075,0.01,10,15.39364528,34.88484308
1,35,3.07,20.094,0.01,10,15.40480861,34.87703324
1,35,3.07,20.043,0.01,10,15.41594361,34.89461097
1,35,3.06,20.075,0.01,10,15.42709639,34.89256249
1,35,3.07,20.053,0.01,10,15.43823694,34.88995781
1,35,3.06,20.096,0.01,10,15.44940139,34.89237518
1,35,3.06,20.018,0.01,10,15.46608306,34.88821907
1,35,3.06,20.034,0.01,10,15.47721306,34.89449769
1,35,3.06,19.981,0.02,10,15.48831361,34.88825457
1,35,3.06,20.025,0.02,10,15.49943861,34.89105682
1,35,3.06,20.004,0.02,10,15.51055194,34.89133377
1,35,3.06,20.066,0.02,10,15.52169972,34.90080719
1,35,3.06,20.05,0.02,10,15.53283861,34.89053154
1,35,3.06,20.05,0.02,10,15.5439775,34.90109862
1,35,3.06,20.043,0.01,10,15.5551125,34.89630471
1,35,3.06,20.043,0.01,10,15.5662475,34.90914344
1,35,3.06,20.103,0.01,10,15.57741583,34.9012165
1,35,3.06,19.991,0.01,10,15.594075,34.90069426
1,35,3.06,20.071,0.01,10,15.60522556,34.90172958
1,35,3.06,20.082,0.02,10,15.61638222,34.90110053
1,35,3.06,20.027,0.01,10,15.62750833,34.91029892
1,35,3.06,20.112,0.01,10,15.63868167,34.89817544
1,35,3.06,20.007,0.01,10,15.64979667,34.90359649
1,35,3.06,19.979,0.01,10,15.66089611,34.90401803
1,35,3.06,20.043,0.01,10,15.67203111,34.90253067
1,35,3.06,20.105,0.01,10,15.68320056,34.89689256
1,35,3.06,20.023,0.01,10,15.69432444,34.90230903
1,35,3.06,20.048,0.02,10,15.70546222,34.90024184
1,35,3.06,20.039,0.01,10,15.72216139,34.90019875
1,35,3.06,20.064,0.02,10,15.73330806,34.90486984
1,35,3.06,19.998,0.01,10,15.74441806,34.89972725
1,35,3.06,20.078,0.02,10,15.7555725,34.90326958
1,35,3.06,20.048,0.01,10,15.76671028,34.9040966
1,35,3.06,20.071,0.01,10,15.77786083,34.90500106
1,35,3.06,20.036,0.02,10,15.78899194,34.89801216
1,35,3.06,20.059,0.01,10,15.80013583,34.90418929
1,35,3.06,20.069,0.02,10,15.81128528,34.90226898
1,35,3.06,20.062,0.02,10,15.82243083,34.91279718
1,35,3.05,20.096,0.01,10,15.83359528,34.91203231
1,35,3.05,20.014,0.01,10,15.85027361,34.90812263
1,35,3.05,20.041,0.01,10,15.8614075,34.90364149
1,35,3.05,20.007,0.01,10,15.8725225,34.90334662
1,35,3.05,19.991,0.01,10,15.88362861,34.91010932
1,35,3.06,19.975,0.01,10,15.89472583,34.91075134
1,35,3.05,20.016,0.01,10,15.90584583,34.9071373
1,35,3.05,20.08,0.01,10,15.91700139,34.91706123
1,35,3.05,20.03,0.01,10,15.92812917,34.90760955
1,35,3.05,20.062,0.01,10,15.93927472,34.91297378
1,35,3.05,20.055,0.02,10,15.95041639,34.90957795
1,35,3.05,20.055,0.02,10,15.96712889,34.91265182
1,35,3.05,19.995,0.01,10,15.97823722,34.91306038
1,35,3.05,20.034,0.02,10,15.98936722,34.91085703
1,35,3.05,20.078,0.01,10,16.00052167,34.91343386
1,35,3.05,20.073,0.01,10,16.01167333,34.90847816
1,35,3.05,20.075,0.01,10,16.02282611,34.91875495
1,35,3.05,19.986,0.02,10,16.03392944,34.91277771
1,35,3.05,20.05,0.02,10,16.04506833,34.90864068
1,35,3.05,20.05,0.02,10,16.05620722,34.91537628
1,35,3.05,20.02,0.01,10,16.06732944,34.91787223
1,35,3.05,19.986,0.01,10,16.07843278,34.90629769
1,35,3.05,20.032,0.02,10,16.09512611,34.91857645
1,35,3.05,20.009,0.02,10,16.10624222,34.91188202
1,35,3.05,20.043,0.01,10,16.11737722,34.91559676
1,35,3.05,20.027,0.02,10,16.12850333,34.91267587
1,35,3.04,20,0.02,10,16.13961444,34.91914902
1,35,3.05,20.023,0.02,10,16.15073833,34.91371155
1,35,3.05,19.991,0.01,10,16.16184444,34.90760383
1,35,3.05,20.082,0.01,10,16.17300111,34.91579514
1,35,3.04,20.032,0.01,10,16.18413,34.91683083
1,35,3.04,20.082,0.02,10,16.19528667,34.91921311
1,35,3.04,20.048,0.02,10,16.20642444,34.92035064
